date,fight_url,event_url,result,fighter,opponent,division,method,round,time,fighter_url,opponent_url,knockdowns,sub_attempts,pass,reversals,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts
"February 03, 2018",http://ufcstats.com/fight-details/a0ec4eac058e6050,http://ufcstats.com/event-details/7cf20446453f852b,L,Marlon Vera,Douglas Silva de Andrade,Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/7c7332319c14094c,http://ufcstats.com/fighter-details/3a314d9fa7c6825d,0,0,0,0,0,0,72,191,75,195,28,138,22,29,22,24,71,187,1,3,0,1
"February 03, 2018",http://ufcstats.com/fight-details/bc767f1eb6176dfb,http://ufcstats.com/event-details/7cf20446453f852b,W,Thiago Santos,Anthony Smith,Middleweight,KO/TKO,2,1:03,http://ufcstats.com/fighter-details/dea070ed4a2a8281,http://ufcstats.com/fighter-details/d4c9dcd330403612,2,0,0,1,0,1,58,82,80,106,33,56,20,21,5,5,13,24,3,4,42,54
"February 03, 2018",http://ufcstats.com/fight-details/bc767f1eb6176dfb,http://ufcstats.com/event-details/7cf20446453f852b,L,Anthony Smith,Thiago Santos,Middleweight,KO/TKO,2,1:03,http://ufcstats.com/fighter-details/d4c9dcd330403612,http://ufcstats.com/fighter-details/dea070ed4a2a8281,0,0,1,0,1,3,10,22,13,26,10,22,0,0,0,0,8,20,1,1,1,1
"February 03, 2018",http://ufcstats.com/fight-details/eb0f7127f22457e9,http://ufcstats.com/event-details/7cf20446453f852b,W,Sergio Moraes,Tim Means,Welterweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/1bcaac2d99b90fce,http://ufcstats.com/fighter-details/4b47e71384a9522f,0,0,0,0,0,1,87,192,89,195,70,168,15,22,2,2,87,192,0,0,0,0
"February 03, 2018",http://ufcstats.com/fight-details/eb0f7127f22457e9,http://ufcstats.com/event-details/7cf20446453f852b,L,Tim Means,Sergio Moraes,Welterweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/4b47e71384a9522f,http://ufcstats.com/fighter-details/1bcaac2d99b90fce,1,0,0,0,0,0,129,274,136,282,91,229,22,28,16,17,124,268,1,1,4,5
"February 03, 2018",http://ufcstats.com/fight-details/59b384dcc3ab49b2,http://ufcstats.com/event-details/7cf20446453f852b,W,Alan Patrick,Damir Hadzovic,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/cd7763bcadb5d4c8,http://ufcstats.com/fighter-details/38c626ca912c7bac,0,0,6,0,9,15,28,45,91,129,20,35,5,7,3,3,8,18,3,4,17,23
"February 03, 2018",http://ufcstats.com/fight-details/59b384dcc3ab49b2,http://ufcstats.com/event-details/7cf20446453f852b,L,Damir Hadzovic,Alan Patrick,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/38c626ca912c7bac,http://ufcstats.com/fighter-details/cd7763bcadb5d4c8,0,1,0,0,0,0,20,25,67,81,5,8,15,17,0,0,6,9,11,12,3,4
"February 03, 2018",http://ufcstats.com/fight-details/7bfb92f7ea59dbbd,http://ufcstats.com/event-details/7cf20446453f852b,W,Polyana Viana,Maia Stevenson,Women's Strawweight,SUB,1,3:50,http://ufcstats.com/fighter-details/9673a497a9da119a,http://ufcstats.com/fighter-details/2fee10d5cf86bfca,0,3,4,1,1,2,12,18,25,35,11,16,1,2,0,0,4,8,1,2,7,8
"February 03, 2018",http://ufcstats.com/fight-details/7bfb92f7ea59dbbd,http://ufcstats.com/event-details/7cf20446453f852b,L,Maia Stevenson,Polyana Viana,Women's Strawweight,SUB,1,3:50,http://ufcstats.com/fighter-details/2fee10d5cf86bfca,http://ufcstats.com/fighter-details/9673a497a9da119a,0,0,0,0,1,1,6,11,11,16,1,6,3,3,2,2,4,9,2,2,0,0
"February 03, 2018",http://ufcstats.com/fight-details/fa77134e0d90da3b,http://ufcstats.com/event-details/7cf20446453f852b,W,Iuri Alcantara,Joe Soto,Bantamweight,KO/TKO,1,1:06,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,http://ufcstats.com/fighter-details/a4e85a58fbce64b2,1,0,1,0,0,0,17,30,17,30,13,26,3,3,1,1,8,17,1,2,8,11
"February 03, 2018",http://ufcstats.com/fight-details/fa77134e0d90da3b,http://ufcstats.com/event-details/7cf20446453f852b,L,Joe Soto,Iuri Alcantara,Bantamweight,KO/TKO,1,1:06,http://ufcstats.com/fighter-details/a4e85a58fbce64b2,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,0,0,0,0,0,1,1,2,1,2,1,1,0,0,0,1,1,2,0,0,0,0
"February 03, 2018",http://ufcstats.com/fight-details/1fd5bf36c42ff1a2,http://ufcstats.com/event-details/7cf20446453f852b,W,Deiveson Figueiredo,Joseph Morales,Flyweight,KO/TKO,2,4:34,http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,http://ufcstats.com/fighter-details/2fe9032955c2e013,1,1,3,0,2,2,31,62,44,76,25,51,6,11,0,0,11,27,0,0,20,35
"February 03, 2018",http://ufcstats.com/fight-details/1fd5bf36c42ff1a2,http://ufcstats.com/event-details/7cf20446453f852b,L,Joseph Morales,Deiveson Figueiredo,Flyweight,KO/TKO,2,4:34,http://ufcstats.com/fighter-details/2fe9032955c2e013,http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,0,0,0,0,0,1,9,32,11,35,5,24,2,4,2,4,7,20,0,1,2,11
"January 27, 2018",http://ufcstats.com/fight-details/3a94bf34e62ae5fd,http://ufcstats.com/event-details/602bb270f2bdbf02,W,Jacare Souza,Derek Brunson,Middleweight,KO/TKO,1,3:50,http://ufcstats.com/fighter-details/7a703c565ccaa18f,http://ufcstats.com/fighter-details/b1a3e0aca758b322,1,0,0,0,0,1,9,21,9,21,7,10,2,11,0,0,6,17,1,1,2,3
"January 27, 2018",http://ufcstats.com/fight-details/3a94bf34e62ae5fd,http://ufcstats.com/event-details/602bb270f2bdbf02,L,Derek Brunson,Jacare Souza,Middleweight,KO/TKO,1,3:50,http://ufcstats.com/fighter-details/b1a3e0aca758b322,http://ufcstats.com/fighter-details/7a703c565ccaa18f,0,0,0,0,0,0,8,34,8,34,5,28,2,4,1,2,8,34,0,0,0,0
"January 27, 2018",http://ufcstats.com/fight-details/27901ef9e82d5690,http://ufcstats.com/event-details/602bb270f2bdbf02,W,Andre Fili,Dennis Bermudez,Featherweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/8fd808923cffff82,http://ufcstats.com/fighter-details/6f242453c91a5af0,0,0,1,0,4,12,80,229,93,242,70,214,5,9,5,6,76,220,4,9,0,0
"January 27, 2018",http://ufcstats.com/fight-details/27901ef9e82d5690,http://ufcstats.com/event-details/602bb270f2bdbf02,L,Dennis Bermudez,Andre Fili,Featherweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/6f242453c91a5af0,http://ufcstats.com/fighter-details/8fd808923cffff82,0,0,1,0,1,11,103,196,133,227,56,138,12,21,35,37,91,176,12,20,0,0
"January 27, 2018",http://ufcstats.com/fight-details/d571486369996a39,http://ufcstats.com/event-details/602bb270f2bdbf02,W,Gregor Gillespie,Jordan Rinaldi,Lightweight,KO/TKO,1,4:46,http://ufcstats.com/fighter-details/84ff027394f7e470,http://ufcstats.com/fighter-details/c07efc18b231f170,0,0,7,0,1,2,34,55,42,63,31,51,1,2,2,2,5,19,1,1,28,35
"January 27, 2018",http://ufcstats.com/fight-details/d571486369996a39,http://ufcstats.com/event-details/602bb270f2bdbf02,L,Jordan Rinaldi,Gregor Gillespie,Lightweight,KO/TKO,1,4:46,http://ufcstats.com/fighter-details/c07efc18b231f170,http://ufcstats.com/fighter-details/84ff027394f7e470,0,0,0,0,0,0,7,16,7,16,5,14,1,1,1,1,7,16,0,0,0,0
"January 27, 2018",http://ufcstats.com/fight-details/f23e2bed86b62462,http://ufcstats.com/event-details/602bb270f2bdbf02,W,Drew Dober,Frank Camacho,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/519e4fe37ce9ff75,http://ufcstats.com/fighter-details/764342d39cdaa54a,0,0,0,0,0,6,145,322,161,338,96,262,34,45,15,15,125,293,15,19,5,10
"January 27, 2018",http://ufcstats.com/fight-details/f23e2bed86b62462,http://ufcstats.com/event-details/602bb270f2bdbf02,L,Frank Camacho,Drew Dober,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/764342d39cdaa54a,http://ufcstats.com/fighter-details/519e4fe37ce9ff75,0,0,3,1,3,3,106,223,148,269,80,194,26,29,0,0,99,209,6,8,1,6
"January 27, 2018",http://ufcstats.com/fight-details/04a1c5b7993fe4d5,http://ufcstats.com/event-details/602bb270f2bdbf02,W,Bobby Green,Erik Koch,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/887961364be5ceb3,http://ufcstats.com/fighter-details/99bd87a300079ed9,0,0,2,1,1,5,110,194,134,220,48,116,43,56,19,22,55,128,37,42,18,24
"January 27, 2018",http://ufcstats.com/fight-details/04a1c5b7993fe4d5,http://ufcstats.com/event-details/602bb270f2bdbf02,L,Erik Koch,Bobby Green,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/99bd87a300079ed9,http://ufcstats.com/fighter-details/887961364be5ceb3,0,0,2,1,1,1,56,146,60,150,45,129,7,10,4,7,45,129,3,6,8,11
"January 27, 2018",http://ufcstats.com/fight-details/b8648b32caf36c5a,http://ufcstats.com/event-details/602bb270f2bdbf02,W,Mirsad Bektic,Godofredo Pepey,Featherweight,KO/TKO,1,2:47,http://ufcstats.com/fighter-details/cbd3e590a85b18c5,http://ufcstats.com/fighter-details/fa37628269132d1a,1,0,0,0,0,0,12,33,12,34,7,24,1,4,4,5,9,29,0,0,3,4
"January 27, 2018",http://ufcstats.com/fight-details/b8648b32caf36c5a,http://ufcstats.com/event-details/602bb270f2bdbf02,L,Godofredo Pepey,Mirsad Bektic,Featherweight,KO/TKO,1,2:47,http://ufcstats.com/fighter-details/fa37628269132d1a,http://ufcstats.com/fighter-details/cbd3e590a85b18c5,0,0,0,0,0,0,5,17,5,17,2,12,2,4,1,1,4,16,1,1,0,0
"January 27, 2018",http://ufcstats.com/fight-details/c5f0c83e303d80bf,http://ufcstats.com/event-details/602bb270f2bdbf02,W,Katlyn Chookagian,Mara Romero Borella,Women's Flyweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/e872e9a9a902c045,http://ufcstats.com/fighter-details/82cbb809d5ee565c,0,1,0,0,0,1,68,252,71,257,37,212,22,31,9,9,63,247,5,5,0,0
"January 27, 2018",http://ufcstats.com/fight-details/c5f0c83e303d80bf,http://ufcstats.com/event-details/602bb270f2bdbf02,L,Mara Romero Borella,Katlyn Chookagian,Women's Flyweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/82cbb809d5ee565c,http://ufcstats.com/fighter-details/e872e9a9a902c045,0,0,0,0,1,3,79,211,80,214,46,170,3,6,30,35,78,210,1,1,0,0
"January 27, 2018",http://ufcstats.com/fight-details/5a096f2acb44c776,http://ufcstats.com/event-details/602bb270f2bdbf02,W,Randa Markos,Juliana Lima,Women's Strawweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/4a57ebb14315b251,http://ufcstats.com/fighter-details/75a6a390fd5dca46,0,0,6,1,2,7,46,65,114,149,11,25,10,11,25,29,4,14,29,33,13,18
"January 27, 2018",http://ufcstats.com/fight-details/5a096f2acb44c776,http://ufcstats.com/event-details/602bb270f2bdbf02,L,Juliana Lima,Randa Markos,Women's Strawweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/75a6a390fd5dca46,http://ufcstats.com/fighter-details/4a57ebb14315b251,0,0,1,0,1,2,18,37,34,56,5,11,5,11,8,15,6,23,12,14,0,0
"January 27, 2018",http://ufcstats.com/fight-details/6e65bec924996b5a,http://ufcstats.com/event-details/602bb270f2bdbf02,W,Ji Yeon Kim,Justine Kish,Women's Flyweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/a20f234df70f2182,http://ufcstats.com/fighter-details/928ae2e5b5f7a9ec,0,0,0,0,0,0,68,215,68,216,60,201,5,11,3,3,66,210,2,5,0,0
"January 27, 2018",http://ufcstats.com/fight-details/6e65bec924996b5a,http://ufcstats.com/event-details/602bb270f2bdbf02,L,Justine Kish,Ji Yeon Kim,Women's Flyweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/928ae2e5b5f7a9ec,http://ufcstats.com/fighter-details/a20f234df70f2182,0,0,0,0,0,0,96,203,96,203,43,132,22,31,31,40,93,197,3,6,0,0
"January 27, 2018",http://ufcstats.com/fight-details/ce4314886c57718b,http://ufcstats.com/event-details/602bb270f2bdbf02,W,Vinc Pichel,Joaquim Silva,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/c77a953488e5607d,http://ufcstats.com/fighter-details/ae7fe94f117f98cf,0,0,0,0,1,4,60,186,62,188,24,135,15,21,21,30,50,174,10,12,0,0
"January 27, 2018",http://ufcstats.com/fight-details/ce4314886c57718b,http://ufcstats.com/event-details/602bb270f2bdbf02,L,Joaquim Silva,Vinc Pichel,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/ae7fe94f117f98cf,http://ufcstats.com/fighter-details/c77a953488e5607d,0,0,0,0,0,0,45,100,54,109,30,79,10,15,5,6,44,97,1,3,0,0
"January 27, 2018",http://ufcstats.com/fight-details/4fcbee643660d679,http://ufcstats.com/event-details/602bb270f2bdbf02,W,Niko Price,George Sullivan,Welterweight,SUB,2,4:21,http://ufcstats.com/fighter-details/d8da10db80131bec,http://ufcstats.com/fighter-details/6c7e25571490aa3b,0,3,3,1,2,5,24,47,35,67,13,34,7,9,4,4,11,27,7,13,6,7
"January 27, 2018",http://ufcstats.com/fight-details/4fcbee643660d679,http://ufcstats.com/event-details/602bb270f2bdbf02,L,George Sullivan,Niko Price,Welterweight,SUB,2,4:21,http://ufcstats.com/fighter-details/6c7e25571490aa3b,http://ufcstats.com/fighter-details/d8da10db80131bec,0,0,0,0,1,6,21,61,42,88,15,53,3,4,3,4,7,37,4,5,10,19
"January 27, 2018",http://ufcstats.com/fight-details/fa7cde1e2d3ae338,http://ufcstats.com/event-details/602bb270f2bdbf02,W,Cory Sandhagen,Austin Arnett,Featherweight,KO/TKO,2,3:48,http://ufcstats.com/fighter-details/65f09bacd3957381,http://ufcstats.com/fighter-details/bf0e700106d00e55,1,0,1,1,1,1,80,147,108,179,47,104,23,32,10,11,45,90,20,33,15,24
"January 27, 2018",http://ufcstats.com/fight-details/fa7cde1e2d3ae338,http://ufcstats.com/event-details/602bb270f2bdbf02,L,Austin Arnett,Cory Sandhagen,Featherweight,KO/TKO,2,3:48,http://ufcstats.com/fighter-details/bf0e700106d00e55,http://ufcstats.com/fighter-details/65f09bacd3957381,0,0,1,0,1,1,32,90,35,95,29,84,3,6,0,0,31,84,1,6,0,0
"January 20, 2018",http://ufcstats.com/fight-details/8238f9d2fd961757,http://ufcstats.com/event-details/02177caefe7c07d4,W,Stipe Miocic,Francis Ngannou,Heavyweight,U-DEC,5,5:00,http://ufcstats.com/fighter-details/d28dee5c705991df,http://ufcstats.com/fighter-details/8d03ce87ca14e778,0,0,4,0,6,14,70,95,200,244,45,67,9,11,16,17,37,52,5,6,28,37
"January 20, 2018",http://ufcstats.com/fight-details/8238f9d2fd961757,http://ufcstats.com/event-details/02177caefe7c07d4,L,Francis Ngannou,Stipe Miocic,Heavyweight,U-DEC,5,5:00,http://ufcstats.com/fighter-details/8d03ce87ca14e778,http://ufcstats.com/fighter-details/d28dee5c705991df,0,1,0,0,0,1,21,113,33,126,17,106,4,7,0,0,19,105,2,8,0,0
"January 20, 2018",http://ufcstats.com/fight-details/9f96d11017f9c824,http://ufcstats.com/event-details/02177caefe7c07d4,W,Daniel Cormier,Volkan Oezdemir,Light Heavyweight,KO/TKO,2,2:00,http://ufcstats.com/fighter-details/d967f0128c323de6,http://ufcstats.com/fighter-details/0845c81e37d3bcb3,0,1,3,0,2,3,32,61,84,113,30,59,1,1,1,1,24,46,3,8,5,7
"January 20, 2018",http://ufcstats.com/fight-details/9f96d11017f9c824,http://ufcstats.com/event-details/02177caefe7c07d4,L,Volkan Oezdemir,Daniel Cormier,Light Heavyweight,KO/TKO,2,2:00,http://ufcstats.com/fighter-details/0845c81e37d3bcb3,http://ufcstats.com/fighter-details/d967f0128c323de6,0,0,0,0,0,0,38,82,42,86,23,63,11,15,4,4,33,70,5,12,0,0
"January 20, 2018",http://ufcstats.com/fight-details/5f617d6c19d3a281,http://ufcstats.com/event-details/02177caefe7c07d4,W,Calvin Kattar,Shane Burgos,Featherweight,KO/TKO,3,0:32,http://ufcstats.com/fighter-details/751de04455cfaac0,http://ufcstats.com/fighter-details/98d961097baaf308,1,0,0,0,0,1,85,194,86,195,73,174,5,10,7,10,79,182,1,2,5,10
"January 20, 2018",http://ufcstats.com/fight-details/5f617d6c19d3a281,http://ufcstats.com/event-details/02177caefe7c07d4,L,Shane Burgos,Calvin Kattar,Featherweight,KO/TKO,3,0:32,http://ufcstats.com/fighter-details/98d961097baaf308,http://ufcstats.com/fighter-details/751de04455cfaac0,0,0,0,0,0,0,89,186,91,188,46,126,25,38,18,22,86,182,3,4,0,0
"January 20, 2018",http://ufcstats.com/fight-details/5cf56c22cbc24758,http://ufcstats.com/event-details/02177caefe7c07d4,W,Gian Villante,Francimar Barroso,Light Heavyweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/fcd448a2fe1a23cc,http://ufcstats.com/fighter-details/b69f24c500d783e7,0,0,0,0,0,0,74,209,74,209,57,184,11,17,6,8,74,208,0,1,0,0
"January 20, 2018",http://ufcstats.com/fight-details/5cf56c22cbc24758,http://ufcstats.com/event-details/02177caefe7c07d4,L,Francimar Barroso,Gian Villante,Light Heavyweight,S-DEC,3,5:00,http://ufcstats.com/fighter-details/b69f24c500d783e7,http://ufcstats.com/fighter-details/fcd448a2fe1a23cc,0,0,0,0,0,0,74,128,74,128,38,86,18,24,18,18,74,127,0,1,0,0
"January 20, 2018",http://ufcstats.com/fight-details/889207e3c622a5aa,http://ufcstats.com/event-details/02177caefe7c07d4,W,Rob Font,Thomas Almeida,Bantamweight,KO/TKO,2,2:24,http://ufcstats.com/fighter-details/05339613bf8e9808,http://ufcstats.com/fighter-details/2b074403b7c6cdb4,2,0,0,0,1,3,41,132,48,139,35,120,4,9,2,3,26,111,11,15,4,6
"January 20, 2018",http://ufcstats.com/fight-details/889207e3c622a5aa,http://ufcstats.com/event-details/02177caefe7c07d4,L,Thomas Almeida,Rob Font,Bantamweight,KO/TKO,2,2:24,http://ufcstats.com/fighter-details/2b074403b7c6cdb4,http://ufcstats.com/fighter-details/05339613bf8e9808,0,0,0,0,0,0,24,90,24,92,11,66,2,8,11,16,24,89,0,1,0,0
"January 20, 2018",http://ufcstats.com/fight-details/ea66be2688f542be,http://ufcstats.com/event-details/02177caefe7c07d4,W,Kyle Bochniak,Brandon Davis,Featherweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/c5af5750e8bae4f0,http://ufcstats.com/fighter-details/cc351e408bbb7d43,0,0,0,0,3,15,33,132,35,134,29,117,4,15,0,0,26,118,7,14,0,0
"January 20, 2018",http://ufcstats.com/fight-details/ea66be2688f542be,http://ufcstats.com/event-details/02177caefe7c07d4,L,Brandon Davis,Kyle Bochniak,Featherweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/cc351e408bbb7d43,http://ufcstats.com/fighter-details/c5af5750e8bae4f0,0,0,0,0,1,1,38,112,59,133,19,87,7,11,12,14,35,106,3,6,0,0
"January 20, 2018",http://ufcstats.com/fight-details/f91709b071e8295a,http://ufcstats.com/event-details/02177caefe7c07d4,W,Abdul Razak Alhassan,Sabah Homasi,Welterweight,KO/TKO,1,3:47,http://ufcstats.com/fighter-details/eae431e70064e046,http://ufcstats.com/fighter-details/71f048adbfed5b49,1,0,0,0,0,0,13,33,20,42,11,29,0,1,2,3,11,28,2,5,0,0
"January 20, 2018",http://ufcstats.com/fight-details/f91709b071e8295a,http://ufcstats.com/event-details/02177caefe7c07d4,L,Sabah Homasi,Abdul Razak Alhassan,Welterweight,KO/TKO,1,3:47,http://ufcstats.com/fighter-details/71f048adbfed5b49,http://ufcstats.com/fighter-details/eae431e70064e046,0,0,0,0,1,2,8,25,9,26,3,19,5,6,0,0,4,20,4,5,0,0
"January 20, 2018",http://ufcstats.com/fight-details/0990ac7065412e76,http://ufcstats.com/event-details/02177caefe7c07d4,W,Dustin Ortiz,Alexandre Pantoja,Flyweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/f53c1f4ceeed8c08,http://ufcstats.com/fighter-details/a0f0004aadf10b71,0,0,1,2,7,12,36,80,92,147,19,59,8,10,9,11,21,60,6,8,9,12
"January 20, 2018",http://ufcstats.com/fight-details/0990ac7065412e76,http://ufcstats.com/event-details/02177caefe7c07d4,L,Alexandre Pantoja,Dustin Ortiz,Flyweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/a0f0004aadf10b71,http://ufcstats.com/fighter-details/f53c1f4ceeed8c08,0,2,4,2,1,1,19,49,49,79,13,41,4,5,2,3,15,44,1,2,3,3
"January 20, 2018",http://ufcstats.com/fight-details/50385add37239184,http://ufcstats.com/event-details/02177caefe7c07d4,W,Julio Arce,Dan Ige,Featherweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/1291edf2d566a71a,http://ufcstats.com/fighter-details/82a5152216251682,0,0,0,0,0,0,72,201,87,216,60,184,11,16,1,1,61,184,8,14,3,3
"January 20, 2018",http://ufcstats.com/fight-details/50385add37239184,http://ufcstats.com/event-details/02177caefe7c07d4,L,Dan Ige,Julio Arce,Featherweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/82a5152216251682,http://ufcstats.com/fighter-details/1291edf2d566a71a,0,0,0,0,1,13,35,113,36,116,15,78,6,17,14,18,33,102,2,11,0,0
"January 20, 2018",http://ufcstats.com/fight-details/1b0fa021b1158121,http://ufcstats.com/event-details/02177caefe7c07d4,W,Enrique Barzola,Matt Bessette,Featherweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/be0b310a12eb80b4,http://ufcstats.com/fighter-details/0b8d512c79b4baf3,0,0,0,0,5,10,55,122,73,143,25,83,13,17,17,22,43,98,0,0,12,24
"January 20, 2018",http://ufcstats.com/fight-details/1b0fa021b1158121,http://ufcstats.com/event-details/02177caefe7c07d4,L,Matt Bessette,Enrique Barzola,Featherweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/0b8d512c79b4baf3,http://ufcstats.com/fighter-details/be0b310a12eb80b4,0,0,0,0,0,0,43,146,55,158,27,113,15,31,1,2,41,143,2,3,0,0
"January 20, 2018",http://ufcstats.com/fight-details/b9726184624ac076,http://ufcstats.com/event-details/02177caefe7c07d4,W,Islam Makhachev,Gleison Tibau,Lightweight,KO/TKO,1,0:57,http://ufcstats.com/fighter-details/275aca31f61ba28c,http://ufcstats.com/fighter-details/75e5fec9f72910ef,1,0,0,0,0,0,3,6,3,6,2,5,1,1,0,0,2,4,0,0,1,2
"January 20, 2018",http://ufcstats.com/fight-details/b9726184624ac076,http://ufcstats.com/event-details/02177caefe7c07d4,L,Gleison Tibau,Islam Makhachev,Lightweight,KO/TKO,1,0:57,http://ufcstats.com/fighter-details/75e5fec9f72910ef,http://ufcstats.com/fighter-details/275aca31f61ba28c,0,0,0,0,0,0,2,4,2,4,1,2,0,1,1,1,2,4,0,0,0,0
"January 14, 2018",http://ufcstats.com/fight-details/51e684bfce8d94aa,http://ufcstats.com/event-details/fc1868f56d3036eb,W,Jeremy Stephens,Dooho Choi,Featherweight,KO/TKO,2,2:36,http://ufcstats.com/fighter-details/18968f97ad34f15c,http://ufcstats.com/fighter-details/e93b04e308913c2e,1,0,0,0,0,0,49,133,49,133,32,111,6,6,11,16,42,124,3,3,4,6
"January 14, 2018",http://ufcstats.com/fight-details/51e684bfce8d94aa,http://ufcstats.com/event-details/fc1868f56d3036eb,L,Dooho Choi,Jeremy Stephens,Featherweight,KO/TKO,2,2:36,http://ufcstats.com/fighter-details/e93b04e308913c2e,http://ufcstats.com/fighter-details/18968f97ad34f15c,0,0,0,0,0,0,44,79,45,80,24,51,3,7,17,21,42,76,2,3,0,0
"January 14, 2018",http://ufcstats.com/fight-details/0820a29a03d58282,http://ufcstats.com/event-details/fc1868f56d3036eb,W,Jessica-Rose Clark,Paige VanZant,Women's Flyweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/6c8072b61c276e67,http://ufcstats.com/fighter-details/4d5197f331c47290,0,1,4,1,2,3,55,98,78,122,36,71,12,19,7,8,32,67,7,11,16,20
"January 14, 2018",http://ufcstats.com/fight-details/0820a29a03d58282,http://ufcstats.com/event-details/fc1868f56d3036eb,L,Paige VanZant,Jessica-Rose Clark,Women's Flyweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/4d5197f331c47290,http://ufcstats.com/fighter-details/6c8072b61c276e67,0,0,0,1,0,2,54,118,96,162,29,75,18,32,7,11,40,100,2,3,12,15
"January 14, 2018",http://ufcstats.com/fight-details/f767243bb48ab9d7,http://ufcstats.com/event-details/fc1868f56d3036eb,W,Kamaru Usman,Emil Meek,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e,http://ufcstats.com/fighter-details/103b06d8707895a9,0,0,7,0,8,19,50,66,112,132,29,44,9,10,12,12,8,15,8,8,34,43
